Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Colorado Gives Foundation,720-898-5900,https://coloradogivesfoundation.org/   coloradogives.org,"5855 Wadsworth Bypass Unit A, Arvada CO 80003",Jefferson County and Colorado resource database and middleman that can give possible guidance on resources and where to go for your needs in the area; Helps donors to find not for profits to donate to; resource database
Colorado map of public healthcare by county,,https://drive.google.com/file/d/1qToyUYfE9ONGu56z__RNqwuodxWNpt6w/view,,Colorado map of public healthcare by county
Colorado Springs Gov't Bus Passes,719-385-5257,https://coloradosprings.gov/document/2024buspassrequest.pdf,"30 S Nevada Ave Ste 701, CS 80903",Provides bus passes to low income and those experiencing homelessness
Community Advancing Public Safety-CAPS,,https://springscaps.org/,,"volunteers (18 & up) in a public safety partnership with the City’s Police and Fire Departments and the Pikes Peak Regional Office of Emergency Management. While volunteers have been an integral part of daily operations throughout the police department for over forty years, CAPS catapulted the program to unsurpassed levels of success and unparalleled accomplishments."
Community Anchor Academy,719-203-4758,thecommunityanchoracademy.org   info@communityanchor.org,"1652 S Circle, Colorado Springs, CO 80910","Empowers under-served communities to remove employment barriers through comprehensive job creation, community support, health, wellness and education initiatives; education, holistic wellness; forklift fridays-offer grants for under/non-employed; if on parole can offer even more opportunities like bus passes and more, clothing for job interviews, barbershop CLASSES, customer service certification"
Compassion Food Distribution,,https://www.facebook.com/groups/CompassionFoodDistribution/?ref=share&mibextid=NSMWBT,,Food distribution for Colorado Springs
Cornerstone Movement,,https://www.cornerstonemovement.org/    https://www.cornerstonemovement.org/contact-us, ,"Children of Color, poverty, inequities in most categories of well-being (housing, nutrition, transportation, child care, education, health care, wealth, incarceration, career opp and economic stab). First focus: education equity and success"
Crisis Stabilization Unit/Diversus Crisis walk in center/Lighthouse,844-493-8255,,115 S Parkside Dr 80910,24/7 walk-ins welcome
DHS Burial Reimbursement,719-636-0000,https://docs.google.com/document/d/12m9H8xPjrj_eMLW7LaCnXF4_HBA_tVspwxOOcuCajH4/edit?usp=sharing,https://docs.google.com/document/d/1kossPuFm9soJRUs7_5nBovCYaKZEht5OlfLNT6xNO7Q/edit?usp=drive_link,"DHS burial assistance fund, can't find application form, please forward it to me if you find it!!!"
District 2 Adult Education,719-407-2941,https://www.hsd2.org/community/adult-education  dlondono@hsd2.org,"1520 Verde Dr, C/S, CO 80910","English as a second language, adult basic education (literacy), GED: best in county, Ms. Londono will help walk you through it step by step"
DOC Reentry Employment and Training Resources,,https://drive.google.com/file/d/0B4D7ltAV_jW1UjlaVm1FTXRnYldDUmJZcUhvbzl0dm9OVVdV/view?resourcekey=0-dVWBVLFHfzxgmLmsEY1U5g,,Statewide contacts for reentry services
Doing His Time 72 Hour Fund / Colorado,303-300-3670,https://www.doinghistime.org/72-hour-fund/,4045 Wadsworth Blvd Ste 310 Wheat Ridge 80033,"Clothes, bus tokens, job counseling, housing, food and other basic essentials are available on a needs-driven basis for all who make an appointment."
DOLA Local Community Funding Deadlines,,https://lookerstudio.google.com/reporting/6bf90675-163a-4c84-9eb8-eef9779be136/page/T7j0C,,"Funding deadlines for housing, food, job services, medical, native populations, rural development, youth/family, veterans, transportation"
Domiciliary Care for Homeless Vets DCHV,1-877-424-3838,https://www.va.gov/homeless/dchv.asp,,"24/7 residential medical support to help veterans rebuild their lives; The Domiciliary Care Program is the Department of Veterans Affairs (VA) oldest health care program. Established through legislation passed in the late 1860's, the Domiciliary's purpose was to provide a home for disabled volunteer soldiers of the Civil War. Domiciliary care was initially established to provide services to economically-disadvantaged Veterans, and it remains committed to serving that group. The Domiciliary has evolved from a ""Soldiers' Home"" to become an active clinical rehabilitation and treatment program for male and female Veterans and domiciliary programs are is now integrated with the Mental Health Residential Rehabilitation and Treatment Programs (MH RRTPs)."
Drivers on Demand,719-574-4334,truckdriversondemand.com,6789 Bismark Rd 80922,Commercial Driving
Dual Diagnosis rehabs,Aspen Ridge Recovery Lakewood,"Choice House, Boulder CO; Continuum Recovery Center, Denver","Footprints to Recovery, Centennial, CO","Crossroads in Pueblo, Mountain Spring Recovery, Monument, CO; Peaks Recovery Centers, C/S, CO; Raleigh House, Denver; Red Rock Recovery Center, Lakewood; The Rose House, Louisville CO; Sandstone Care, C/S, CO; Women's Recovery, Denver; Zennia Healing, Denver and Broomfield; Center for Recovery, Denver; Denver Springs, Englewood; Revive Health, Denver; HEART Counseling Center; Turning Point, Fort Collins; Peaks Recovery Centers, C/S; Rites of Passage, Crawford; Northpoint Colorado, Loveland; Acqua Recovery, Fort Collins"
Fitness to Drive,719-231-6657 F: 719-931-5559,fitnesstodrive.org,Colorado Springs,"Helps rehabilitate those that want to drive but are suffering from rehabilitation, chronic health conditions, MCI, low vision, neuropathy, arthritis, new drivers"
Friends of Man,303-798-2342,friendsofman.org,,"Car Repairs, hearing aids, glasses, daycare, wheel chair adaptation (joystick), corrective helmets, wheelchair repair, van accessibility, assistive tech, clothing, nursing home holiday gifts, daycare supplement, dental, food, prosthesis, glasses, wheelchair ramp, stair lift, medical equipment, custom crutches, mobility equipment, therapy, therapy camp, vehicle hand controls"
"GED Assistance: Lucero, Daissy",,dlucero@hsd2.org,,"District 2, one of the best GED programs in the county. They'll walk you through the steps easily."
Good Neighbor Garage,720-941-5897,goodneighborgarage.com  care@ehands.org   info@goodneighborgarage.org,"16097 S Golden Rd, Golden, CO, 80401","GNG is a unique car donation program as it is one of few charities in Colorado, which allows you to claim the full-market value of your donated car. When you donate to GNG, you can maximize your tax deduction making it a win-win for all! If you have additional questions, or if you would like to find out more about donating your vehicle to Good Neighbor Garage, please contact us at (720) 941-5897 or email GNG at info@goodneighborgarage.org"
Good Wheels,719-442-2077,https://goodwillcolorado.org/services/community-transportation/,,Goodwill transport for bariatric wheelchairs
Habitat for Humanity,719-667-0840,http://pikespeakhabitat.org/   office@pikespeakhabitat.org   donations@pikespeakhabitat.org,6250 Tutt Blvd,"vehicle for certain people, can donate old vehicles, builds and improves affordable housing, restore offers inexpensive construction and household items, furniture; Women Build helps women to learn to build and repair homes"
Handicapable Mobility Resource Guide,,https://www.braunability.com/us/en/help-me-buy/grants-funding/wheelchair-vehicle-grants-and-funding-by-state/colorado-wheelchair-van-grants.html, ,Offers possible funding/grants/resources to get mobility needs met in the area/resource database
Hands of the Carpenter,303-526-4488,https://www.handsofthecarpenter.org/,"16097 S Golden Rd, Golden CO 80401",Car repair/vehicles for single mothers
Helping Hands Act,,https://helpinghandsact.com/colorado/?gad_source=1&gclid=Cj0KCQjw0Oq2BhCCARIsAA5hubUL61YEgi4etr8yl9voBxbC6yO54qam8Hp-gEP028_1DqZ5PBM06isaAsySEALw_wcB, ,"housing, utility assistance, transportation, further education, tax preparation, job resources and more."
Impact Empowerment Group,720-819-7150 and 720-394-2341,http://www.impactempowerment.org/,"5405 E 33rd Ave, Denver CO 80207","IEG provides programs in education, employment, and entrepreneurship. They can help you get out of a gang, make different choices, provide mentoring and help finding a job, improve your education, develop a career, become an entrepreneur, and more. Walk-ins are welcome."
Independence Center,719-471-8181,theindependencecenter.org,"729 S Tejon St, 80903","Handicapable assistance; homeless assistance, civil rights for people with disabilities, Disability advocates, home health, CAN program, family payer program, Home Modification, reduced price bus passes, id voucher, non-sober housing voucher: Erika"
"Intervention, inc.",303-450-6000,int-cjs.org/c3,https://www.int-cjs.org/locations    ,"addiction recovery, mental health, photo id/dL, medicaid, medical/dental, housing resources, sober living, peer support specialists, job search assistance, food and clothing, transportation, GED, trade/life skills, financial management, veterans assistance, legal resources"
Jeffco Action Center,,http://theactioncenter.org/,8700 W 14th,"Food box six times a year, clothes, shoes, sheets, bicycle, limited bus passes, provide a temporary mailing address"
K Project Freedom,303-944-0121,kprojectfreedom.com,,"K. Project Freedom helps men and women coming out of prison. Their goal is to help as many people as they can to be successful after getting out. You can call them at any time of the day or night, and they will try to help. This is a new and small organization, but their heart is big, and they will try to help with what you need, including help finding a job, transportation, hygiene items, clothing, and much more. Founder Kalena Rodriguez says you can call her even if it's just to talk because you're afraid of relapsing."
Kador Transport (K.A. Dorman Ent.),719-470-0227,kadorent@gmail.com,,Out of state medical transport
Keys to Progress,1-855-347-3939,https://www.progressive.com/about/purpose/keys-to-progress/,,"car/vehicle for veterans, veteran-owned small business, vet non-profit"
Lindstrom Clinic,719-327-5660,https://www.va.gov/eastern-colorado-health-care/locations/pfc-floyd-k-lindstrom-department-of-veterans-affairs-clinic/,"3141 Centennial Blvd, C/S, CO 80907",Veteran walk-in clinic; Monday and Thursday 9-3; quick issues only
Medicaid Funeral Expenses,,https://ckf.cchn.org/blog/little-known-medicaid-benefits-burial-assistance-program/,https://drive.google.com/file/d/11nwNGSQSu-uwfyTLlBNJ_22GEV6N1IAH/view,"1st link is the explanation, second link is the form to fill out"
Medicaid Transport Reimbursement,719-520-6905,,,"If drove personal vehicle to appt, call for possible reimbursement."
Medicare Bus Passes,303-444-3043   719-471-8181,https://coloradosprings.gov/mountain-metro/fares-and-tickets-hub,729 S Tejon St 80903,"In the medicare application, you can buy single use, day and multiple bus passes for REAL cheap"
Medicare Transport,720-665-4449,https://www.mdttransit.com/medicare-ride-service-colorado-springs5e4be744, ,Free transport for medicare recipients
Mercy Medical Angels,,https://www.mercymedical.org/contact-us,,"Non-emergency medical transportation, free, can do via plane, train, bus or car, no insurance needed!!!"
Metro Caring,303-860-7200,info@metrocaring.org  https://metrocaring.org/services/id-vouchers/,"1100 E 18th Ave, Denver CO 80218",Free transport for medicare recipients
Mission Medical Center,719-219-3402,https://missionmedicalcenter.org/,2125 E LaSalle St 80909,"Free glasses/vouchers for glasses; behavioral health, dentistry, primary care, free medication, free medical supplies, health education, referral services, 1 bus pass"
Mothers against drunk driving,877-815-6899,https://madd.org/,,"If someone has been affected by an accident caused by a drunk driver, these people can help with resources for the affected party"
Move Colorado,,https://www.movecolorado.org/about-move-colorado/,,Rural Transportation resources
National Coalition Against Domestic Violence,1-737-225-3150,ncadv.org,"Austin, Texas","Resource database for domestic violence survivors, car/vehicle, deaf services, native american/indigenous services"
National Mobility Equipment Dealers Association,1-813-264-2697,https://nmeda.org/   info@nmeda.org,FL,"Transport resources for handicapable vehicles and transportation, resource database"
No Cost Drive Through Grocery Program,,,917 E Moreno Ave,Tuesday-Thursday at 3:00pm until food runs out and Saturday 12:00pm until food runs out; Family Connections through Catholic Charities
One Nation Walking Together,719-329-0251,https://www.onenationwt.org/,"3150 N Nevada Ave, 80907",Will give 1 week hotel voucher for those of indigenous people/native American people to Aspen Lodge
One Nation Walking Together,719-329-0251,onenationwt.org,3150 N Nevada Ave 80907,Native American crisis assistance
Online Car Donations,888-228-7320,http://www.workingcarsforworkingfamilies.org/,onlinecardonastions.org    onlinecardonations.com,"Online Car Donation has provided many absolutely free vehicles to families in need, social service agencies and numerous charitable organizations. We review each vehicle donation request case by case and make the decision to gift a working vehicle based on our findings. domestic violence victims, people with disabilities, homeless families living in shelters, families trying to become self-supporting (off gov't assist), military families and vets, non-profit org"
Open Door Ministries,303-830-2201,odmdenver.org/,"1567 Marion St, Denver, CO 80218","Open Door Ministries offers housing programs, youth programs for all ages, leadership development, and outreach programs. They have an all-encompassing philosophy of finding what works for everyone in need. Contact their website for details on how to get involved."
Parole Vouchers/Free,,,,"Vouchers for bus passes and Hazelbrook, if out of replacement social security cards the PO can write a letter requesting one. Give out a free phone on Thursdays"
Partners in Housing,719-473-8890,partnersinhousing.org office@partnersinhousing.org,455 Gold Pass Heights 80906,"Single parent sober living (limited occupancy), furniture from donations (free), meets minimum employment requirements to get your benefits reinstated if DHS cancels them due to lack of employment"
Patient Access Network Foundation,866-316-7263,https://panfoundation.my.site.com/s/login,"1032 15th St NW, Ste 413, DC","Offers grants to assist with out of pocket medication copay costs, Health Insurance Premiums, Transport for activities that benefit overall health; income below/at federal poverty level, dependent on household size, reside in US, tx in US, receiving treatment/prescribed covered by fund"
Pike Ride   bike   bicycle,719-235-5862,https://www.pikeride.org/pikerideforall,"739 E Pikes Peak Ave, C/S info@pikeride.org","If you're on benefits, WeRide is a $20 annual membership for anyone that can prove they're on assistance 90 minutes of ride time/day; Lease: $25/month; FULL ON LEASING, must have proof of benefits"
Pikes Peak Veteran Housing Fund,719-323-2600,https://coloradosprings.gov/veteranhousingfund,"landlord-info@rmhumanservices.org 17 S Weber 1120 N. Circle Drive, Suite 230
Colorado Springs, CO 80909",Helps veterans at risk of homelessness/unhomed to get into housing. Financial assistance to veets to help them obtain housing as well as offering compensation to landlords if damages and unpaid rent are incurred.
Planned Pethood,303-433-3291,,11825 US Hwy 285 80433,"Cheap vet, worth the drive"
ProDrivers,303-344-0525,prodrivers.com,"5855 E Stapleton Dr Unit N, Denver CO 80216",Commercial Driving
Project Hope of Gunnison Valley,970-275-1193,https://www.hope4gv.org/,"Gunnison, CO","24/7 crisis line, emergency shelter, resources, transportation, advocacy, financial assistance, legal aid, housing, counseling, support groups"
Pueblo Works,719-922-1627,commwrks.org/pueblo-works,"525 N Santa Fe Ave, Pueblo, 81003","complete their job seeker workshop are matched with an employment coach who provides individualized job search assistance to include resume preparation, e-mail setup if needed, interview coaching, job leads, and community referrals for housing, transportation, healthcare, counseling, childcare, food and other support services. In addition, they provide life skills assistance to help address other issues related to success--financial management, time management, conflict resolution, anger management, parenting, reconciliation, and interpersonal communication skills. Call or email through the website link to get started. PuebloWorks is also able to provide free Lifeline phones."
Purple Heart Foundation,703-256-6139,https://purpleheartfoundation.org/,PO Box 49 VA 22003,"car/vehicle for veterans, food, billsrent, mortgage"
Raleigh House,720-891-4657 ,https://www.theraleighhouse.com/,"4401 S Quebec St, Denver CO 80237","Sober Living in Denver, Equine therapy, art therapy, indoor rock-climbing wall, horticulture and gardening, meditative yoga, 1-mile walk/run path around ranch"
Red Rocks Church,719-632-4884,http://redrockchurch.org/,6805 Corporate Dr 80918,Bus Passes
Rocky Mountain PACE Program of All-inclusive Care for the Elderly,855-207-0702  719-314-2327,https://rmpace.org/,"8595 Explorer Dr C/S 80920   2502 E Pikes Peak Ave Ste #100 C/S, CO 80909","Coordinated and all-inclusive health care for the elderly: Social, adult day/health center, recreational activities, educational classes; Support: transportation, CM to coordinate services, home health care, personal care and laundry services, respite care; Wellness: nutritious meals and snacks, homemaker services, recreation therapy, counseling, home health care, medication, physical tx; Medical: physical and occupational therapy, emergency, hospital and nursing home care when needed, all necessary Rx with no co-pay, medical specialists, med clinic with Dr and nurses, skilled home health care"
Saint Andrews Episcopal Church,719-685-9259,https://standrewsmanitousprings.org/,808 Manitou Ave 80829,"Bus Passes, participates in laundry love"
School Connect,719-428-5988,https://schoolconnectcos.com/,"310 S 14th St, C/S, CO 80904",School Supplies drive
Serenity Recovery Connection,719-465-2295,srchope.org,985 W Fillmore St 80907,"Recovery solutions for addiction, bus passes A LOT, good recommendation from Mr. Justin, peer cert classes, has scholarships, resource database"
Silver Key Senior Services,719-884-2300,https://www.silverkey.org/,"1625 S Murray Blvd, Colorado Springs, CO, 80916","Senior Resources, resource database, housing, transport, food, appointment, rent assistance, eviction help, moving assistance, medical, co-pay, no back pay, hearing aid assistance, emergency prescription, minor home repairs; Home assistance: 719-884-2300"
Special Kids Special Families  SKSF,719-447-8983,sksfcolorado.org           sksf@sksfcolorado.org,1915 Aerotech Dr.,"Foster care and adoption, wraparound services, respite care and daycare for children with disabilities and special needs. Joey's place adult center-activity center for adults with special needs and disabilities; residential host homes: caring and nurturing homes for adults with diabilities, behavioral health, transportation, mentorship, special olympics, home care, workforce development, education and training, veteran support services"
Springs Food Bank,,,,Offering repaired/recycled bicycles for xmas for families
St Vincent De Paul,,https://svdpcos.org/,Multiple locations,"Bus Passes, Douglas and El Paso County"
Supporting Courts by Creating Opportunities for Recovery SCCOR,,https://sccor.net/,,"We are empowering individuals moving through the court system to have the support and services necessary to maintain sobriety, become rehabilitated, and contributing members of society so that they do not fall back into the cycle of incarceration.   SCCOR was created in 2019 as a non-profit to offer ancillary services and resources such as food, clothing, transportation, cell phones, baby food, and clothing to individuals and graduates of Problem-Solving Courts in El Paso and Teller County."
TESSA,719-633-3819 Crisis Line 24/7: 719-633-3819,tessacs.org,"435 Gold Pass Heights 80906, 24-hour crisis line, safehouse, victim advocacy (719-633-1462), and OHS liaisons (719-444-8119)","Domestic Violence Survivors Assistance; legal assistance, restraining orders"
Traveler's Aid International,,https://www.travelersaid.org/,,"Bus passes, disability assistance, hotlines, active military, travel tips, food, shelter, resource database, food"
Tri-Lakes Cares,719-481-4864,http://tri-lakescares.org/,"235 N Jefferson St, Monument","Post-Secondary Education scholarship program and financial assistance for GED training and testing, rent, mortgage, utilities, car maintenance, food, bus passes, clothing, medical supplies/bills, gas cards"
United Access,719-590-1400,https://www.braunability.com/unitedaccess/us/en/locations/colorado-springs-co.html,"6285 Corporate Dr, C/S, CO 80919","Offers handicapable and mobility solutions to those in need, resources: https://www.braunability.com/us/en/help-me-buy/grants-funding/wheelchair-vehicle-grants-and-funding-by-state/colorado-wheelchair-van-grants.html"
United Methodist Church,,https://www.umc.org/en/how-we-serve,,"Church resources, car, bus passesdisaster relief, medical bills for kids, possibly help with car/vehicle repair/maintenance, hotel voucher in a pinch"
VA Clinic on Garden of the Gods,719-593-5300,https://www.va.gov/eastern-colorado-health-care/locations/garden-of-the-gods-va-clinic/,1365 Garden of the Gods Rd ste 105 80907,"Walk-ins welcome on Mondays, Wednesdays, Thursdays for veterans"
Vehical Exchange Colorado Program,833-933-9602,https://energyoffice.colorado.gov/vehicle-exchange-colorado,"Colorado Energy Office, 1600 Broadway, Ste 1960 Denver, 80202",Vehicle/car exchanged for electric vehicle
Vehicles for Change,855-820-7990,https://www.vehiclesforchange.org/,"Must have: verifiable job offer to work minimum 30 hours a week; driver's license in the state in which you reside, no DWIs or DUIs on your record; ability to afford the ongoing cost of car ownership (insurance, fuel, repairs, etc); ability to cover the fees for taxes, tags and title;;; Vehicles for Change also operates a car award program for those who are members of their partner social service and job readiness agencies. The program provides vehicles to qualifying low-income families and guarantees low-interest loans. Note that you cannot apply for this program; your caseworker or cooperating agency must apply on your behalf. ;;; partner with Michigan, Maryland, Virginia",
Vehicles for Veterans,1-855-811-4838,https://www.vehiclesforveterans.org/,MN 55416,Vehicles for veterans
Walk the Talk AA Meetings,,,"2334 Vickers Dr, Colorado Springs, CO 80918","Park on Tuckerman Street, Meeting ID: 754 495 153; Passcode: 03537299; online on zoom"
West Side Cares,719-389-0759,westsidecares.org,"2808 West Colorado Ave, Colorado Springs, CO, 80904","Free ID voucher (Usually for homeless), rent/mortgage help, food, clothing hygiene, mail & more, health, utilities, seasonal programs, referrals, mail forwarding; rent help only once a year, bus passes, shelter"
Woodland Park Community Church,719-229-4512,https://www.woodlandparkcommunitychurch.com/,"800 Valley View Drive Woodland Park, CO 80863","We fix cars. We are able to provide labor for minor car repair, while you pay the cost of parts."
Zach's Place,719-329-1717,https://sksfcolorado.org/programs/children-family-services/zachs-place/,"4795 Granby Cir, Colorado Springs, CO, 80919","Daycare/respite care for kids with special needs/disabilities, transportation, RN, summer programs, weekend care, before and after school care"
