Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Muslim Family Services of Colorado,303-298-8776 After Hours: 303-810-2185,https://mfscolorado.org/,"Aurora, CO","Advocacy, counseling, support groups, education, & emergency assistance (food, clothing, and short-term housing)"
New Life Local Outreach/Church,719-594-6602,outreach@newlifechurch.org       links.co/newlifeoutreach   https://www.amazon.com/registries/custom/RAZH3LO5MWKW/guest-view,"11025 Voyager Pkwy, C/S, CO","Food pantry, hygiene, clothes, weather accoutrement, tent, sleeping bag; can donate from amazon"
Next Chapter,719-930-6811   888-719-8387,https://www.nextchapterhouse.com/   nextchapter@mtcarmelcenter.org,"530 Communication Cir C/S, CO 80905","Community wellness program serving vets and their families; Health: counseling services, telehealth therapy, support groups, alternative therapies, retreats; Transition and employment: military career transition, employment workshops, milSpouse Career Program, Vet job coaching, community partnership resources; Services: Housing and food aid, financial coaching and assistance, education programs, legal support, homeless vet outreach"
No Cost Drive Through Grocery Program,,,917 E Moreno Ave,Tuesday-Thursday at 3:00pm until food runs out and Saturday 12:00pm until food runs out; Family Connections through Catholic Charities
Operation Helping Hands,,FFCOChaplainRMTeam@army.mil,,Program managed by the Fort Carson Religious Support Office providing immediate and direct support for soldiers and their families facing food insecurity.
Operation Pheonix a Grey Team and HOW Foundation Initiative,,https://operationphoenix.greyteam.org/,,"During this operation, we will provide a space for qualified military veterans to gather and gain comfort from the community, learn to effectively train their minds and bodies, optimize their nutrition, decelerate their “fight or flight” response, and enable psychological recovery from the effects of war."
Peak Vista,719-632-5700,https://www.peakvista.org/,https://www.peakvista.org/locations,"Will take patients even if they can't pay, free/sliding scale; https://www.peakvista.org/services/first-visitor : Our First Visitor program provides FREE, one-on-one support for parents and caregivers in the comfort of their own home. We provide emotional support, connect parents and caregivers with free community resources, and share information on health, nutrition, safety, and important developmental milestones. First Visitor partners with Zero To Three, a statewide organization that provides our evidence-based materials and together our purpose is to help make Colorado the best place to raise a child under the age of five. free home visits which include gift for baby/toddler, info on child development, dey tag w/ age-appropriate activities, community resources"
People's Church,719-210-3121,http://www.thepeopleschurch.online/,402 Conejos St 80903,"Homeless outreach, provides sleeping bags, food, clothes to the homeless"
project Diakonia,888-757-9675,https://projectdiakonia.org/,3595 E Fountain Blvd 80910,"Job retention, adult basic education, employability services, vocational rehab, on-the-job-training, vocational training, case menagement, supportive services, meets minimum employment requirements for DHS to reinstate food stamps/etc"
Pueblo Works,719-922-1627,commwrks.org/pueblo-works,"525 N Santa Fe Ave, Pueblo, 81003","complete their job seeker workshop are matched with an employment coach who provides individualized job search assistance to include resume preparation, e-mail setup if needed, interview coaching, job leads, and community referrals for housing, transportation, healthcare, counseling, childcare, food and other support services. In addition, they provide life skills assistance to help address other issues related to success--financial management, time management, conflict resolution, anger management, parenting, reconciliation, and interpersonal communication skills. Call or email through the website link to get started. PuebloWorks is also able to provide free Lifeline phones."
Purple Heart Foundation,703-256-6139,https://purpleheartfoundation.org/,PO Box 49 VA 22003,"car/vehicle for veterans, food, billsrent, mortgage"
Rocky Mountain PACE Program of All-inclusive Care for the Elderly,855-207-0702  719-314-2327,https://rmpace.org/,"8595 Explorer Dr C/S 80920   2502 E Pikes Peak Ave Ste #100 C/S, CO 80909","Coordinated and all-inclusive health care for the elderly: Social, adult day/health center, recreational activities, educational classes; Support: transportation, CM to coordinate services, home health care, personal care and laundry services, respite care; Wellness: nutritious meals and snacks, homemaker services, recreation therapy, counseling, home health care, medication, physical tx; Medical: physical and occupational therapy, emergency, hospital and nursing home care when needed, all necessary Rx with no co-pay, medical specialists, med clinic with Dr and nurses, skilled home health care"
Salvation Army (for families only)/Family Hope Center,719-578-9190 719-635-1287,coloradosprings.salvationarmy.org pstock.tsa@gmail.com https://www.salvationarmyusa.org/usn/home/#whatwedo,"709 S Sierra Madre St, Colorado Springs, CO, 80903","Families shelter (children under 18), 90 day facility, get housing, case workers ONLY IF IN PROGRAM; Fountain has more financial resources that C/S branch; holiday gifts, rent, utility, food, rehab, summer camps, disaster relief, lgbtqiakpn support, domestic abuse, elderly, job training, veteran, life skills, human trafficking"
Santa Bob aka the Bob Telmosse Foundation,719-646-0896,santa-bob.org,info@santa-bob.org,"Not for profit that offers food, clthing, gifts and toys for XMAS"
ServiceSource-Serving People with Disabilities,719-579-5700,servicesource.org,3075 Janitell Rd Suite 250 80906,Food Service at Fort Carson 
Servicios De La Raza,"Pueblo: 719-359-4240, Denver: 720-410-7108, Crisis Line: 303-953-5930",https://serviciosdelaraza.org/,"Pueblo & Denver, CO","24/7 crisis line, re-entry services, STD/STI testing services, food pantry, clothing bank, case management, employment & financial coaching, behavioral health, & healthcare access"
Silver Key Senior Services,719-884-2300,https://www.silverkey.org/,"1625 S Murray Blvd, Colorado Springs, CO, 80916","Senior Resources, resource database, housing, transport, food, appointment, rent assistance, eviction help, moving assistance, medical, co-pay, no back pay, hearing aid assistance, emergency prescription, minor home repairs; Home assistance: 719-884-2300"
Slice Out Hunger,,https://sliceouthunger.org/,,Helps connect pizza joints to those that serve those experiencing food insecurity
Snap2Jobs (dba PrismXL),888-757-9675,https://snap2jobs.org/,3595 E Fountain Blvd 80910,"Job retention, adult basic education, employability services, vocational rehab, on-the-job-training, vocational training, case menagement, supportive services, meets minimum employment requirements for DHS to reinstate food stamps/etc"
Solid Rock Community Development Co,,solidrockcdc.com,"2510 Arlington Dr, C/S, CO 80910","Promoting tech literacy in youth; summer camp; affordable housing; food bank (free farmer's markets in area); Community investment trust, community hub"
Solid Rock Food Pantry,719-393-7625,,3219 S Academy Blvd 80916,"Located in Mission Trace Shopping Center, food distribution every Tuesday 2-6pm and every Friday 4-6pm"
Southeast Food Coalition,,https://www.facebook.com/SoutheastFoodCoalition/,,"Food focused non-profit that aims to build up food availability to those that are unable to make it to the grocery store, cannot afford it, that cannot afford healthy food"
Springs Food Bank,,,,Offering repaired/recycled bicycles for xmas for families
Springs Rescue Mission,719-632-1822,springsreecuemission.org,"5 West Las Vegas St., Colorado Springs, CO, 80903","Homeless Shelter, allows certain animals, food, housing, health and meals, skills and careers, culinary arts, custodial, construction trades, id voucher, furniture for those just leaving homelessness/in need, helps clients to attain minimum dhs requirements of employment to reinstate benefits/food stamps"
Street Petz-Colorado Springs Chapter,719-629-7389,https://www.facebook.com/StreetPetsColoradoSpringsChapter/,Monument Valley Park streetpetz.org,"violence prevention, mental health support, leadership program, school time program, food,            workforce development program"
Sunny Side Market,719-621-6380,https://sunnysidemarket.org/,"1230 E 8th St, Pueblo CO 81001",The food markets will still be open during their regular hours. There will be 5 appointments available every 10 minutes for the first two hours. Moving forward appointment scheduling will open each Friday at 8AM for the following week. Please see below for more information about how this new model will work:
Sunrise Counseling and Wellness-pe,,Nicole,,"Wellness program that will focus on foundational information regarding sleep hygiene, nutrition practices, and movement (aka…exercise). Sleep is the foundation for restoring and enhancing learning, an integral part in recovery as we must learn and implement the skills offered during individual and group sessions. Adequate and nourishing food allows the body and mind to heal from years of neglect. Nutrients that are protective of health and the immune system will allow us to decrease time spent feeling ill and missing work or other important appointments. Movement is the pathway for releasing all the happy chemicals that will fuel motivation, connection to self and others, and increased self-esteem and confidence. Be assured that the intention is a slow and progressive implementation of the habits you feel are achievable."
Supporting Courts by Creating Opportunities for Recovery SCCOR,,https://sccor.net/,,"We are empowering individuals moving through the court system to have the support and services necessary to maintain sobriety, become rehabilitated, and contributing members of society so that they do not fall back into the cycle of incarceration.   SCCOR was created in 2019 as a non-profit to offer ancillary services and resources such as food, clothing, transportation, cell phones, baby food, and clothing to individuals and graduates of Problem-Solving Courts in El Paso and Teller County."
The Emergency Food Assistance Program TEFAP,,https://careandshare.org/programs/the-emergency-food-assistance-program/,,"It’s a federal program that helps supplement the diets of people living on a low income by providing them with emergency food assistance at no cost. We distribute the food through our partner food pantries and programs, and then neighbors are able to take it home."
The Omni House Adult Eating Disorder Program,719-354-2765,https://www.psychologytoday.com/us/groups/the-omnihouse-adult-eating-disorder-program-colorado-springs-co/229867,"224 E Willamette Ave, C/S, CO 80903","2 hour, 9 week eating disorder group, $50/session every Tuesday 4-6 pm, offers emotional support, nutritional counsel, mindfulness, private cooking demo on the last day at The Studio of Brother Luck's"
Too Good To Go,,https://www.toogoodtogo.com/en-us,,"A company/app that helps companies/restaurants prevent food waste by offering the food at reduced rates toward the end of business day. Set up the time on your schedule, reduce food and drink waste."
Traveler's Aid International,,https://www.travelersaid.org/,,"Bus passes, disability assistance, hotlines, active military, travel tips, food, shelter, resource database, food"
Tri-Lakes Cares,719-481-4864,http://tri-lakescares.org/,"235 N Jefferson St, Monument","Post-Secondary Education scholarship program and financial assistance for GED training and testing, rent, mortgage, utilities, car maintenance, food, bus passes, clothing, medical supplies/bills, gas cards"
Trinith Church,719-599-7990,cstrinity.org,5055 El Camino Dr 80918,"Clothing, household items, food, clothing 4th Saturday January-September, other dates listed"
United Way SEE: PIKES PEAK UNITED WAY,719-632-1543,https://www.ppunitedway.org/   https://www.unitedway.org/our-impact/focus,"518 N Nevada Ave, C/S, CO 80903","Call 211, and they will deliver a food box to your door within 24-48 hrs, financial classes, "
Veterans of Foreign Wars Charity Airlift,,,,Delivers food and toys to rural veterans and their families for the holidays.
We Don't Waste,720-443-6113,https://www.wedontwaste.org/,"6090 E 39th Ave, Denver, CO 80207","Accepts food donations (unused, unopened food) to prevent food waste"
We Rescue,,https://www.wedontwaste.org/just-launched-we-rescue-volunteer-led-food-recovery/,,Phone App from 'We Don't Waste' in Denver to find places to pick up and drop off food that would have otherwise ended in a trash
West Side Cares,719-389-0759,westsidecares.org,"2808 West Colorado Ave, Colorado Springs, CO, 80904","Free ID voucher (Usually for homeless), rent/mortgage help, food, clothing hygiene, mail & more, health, utilities, seasonal programs, referrals, mail forwarding; rent help only once a year, bus passes, shelter"
Young Williams,,https://youngwilliams.com/#,,"Child support, housing assistance, SNAP, child care assis., TANF Student financial aid, LIHEAP, food, clothing, utilities, educational support"
